date,E,M
2017-01-03,100.0,99.86715200770423
2017-01-04,100.029132902418,99.94988901928505
2017-01-05,100.05827429209602,100.02875366202424
2017-01-06,100.08742417150667,100.13412730127207
2017-01-09,100.11658254312323,99.89243186308892
2017-01-10,100.14574940941976,99.33070349208134
2017-01-11,100.17492477287098,99.00454611119999
2017-01-12,100.20410863595235,98.55648001981064
2017-01-13,100.40467201060211,98.27636524096833
2017-01-16,100.43392280572206,98.24908609485873
2017-01-17,100.46318212244762,98.34011205872578
2017-01-18,100.49244996326138,98.22673844279538
2017-01-19,100.52172633064662,97.99482998122494
2017-01-20,100.5510112270874,98.04192603810324
2017-01-23,100.60949811581791,98.72193802431931
2017-01-24,100.63880858272724,98.52871293325005
2017-01-25,100.66812758862626,98.56572301814134
2017-01-26,100.69745513600267,98.7602911522868
2017-01-27,100.72679122734485,98.99801548264095
2017-01-30,100.7561358651419,99.13523047330358
2017-01-31,100.99763276268935,99.29539864446761
2017-02-01,101.02705630448658,99.25548906102732
2017-02-02,101.05648841821555,99.5520905375134
2017-02-03,101.08592910637348,99.04760012941269
2017-02-06,101.72660114361314,99.65008970000903
2017-02-07,101.75623705505747,99.92866381908317
2017-02-08,101.78588160030294,99.89714818335844
2017-02-09,102.05787760597141,100.74154616130966
2017-02-10,102.17919310704261,100.77130358469417
2017-02-13,102.42617661832907,100.99045870403849
2017-02-14,102.60094622835203,101.13776059956528
2017-02-15,102.86420704194553,101.06630992784382
2017-02-16,102.8941743710061,100.61700550255897
2017-02-17,102.90421753236906,100.75155635458081
2017-02-20,102.93419651764677,100.39968742940317
2017-02-21,102.964184236673,101.08245624699795
2017-02-22,102.99418069199217,100.79077273484064
2017-02-24,103.90525086336763,101.32249534774854
2017-02-27,103.93552147870884,101.88390522025446
2017-02-28,103.96580091275885,102.76427211645621
2017-03-01,104.21540192142426,102.44803621117737
2017-03-02,104.78023910772849,102.30012900552178
2017-03-03,104.79837124475836,102.61061109005973
2017-03-06,104.82890205198873,103.15146111587228
2017-03-07,104.8594417537294,103.62608124948967
2017-03-09,105.07628020359866,104.68211511064948
2017-03-10,105.10689197377484,105.18864569732783
2017-03-13,105.43850346839474,105.44987410763751
2017-03-14,105.87509849244697,105.0628984348184
2017-03-15,105.86026799745268,105.11013608520726
2017-03-16,105.89110816602779,104.6393622327635
2017-03-17,106.34567568869606,104.56666932906586
2017-03-20,106.3766572706202,103.97521521064752
2017-03-21,106.40764787837837,104.27491302775057
2017-03-22,106.69835111934893,105.25997925763203
2017-03-23,106.71083433574803,104.73658709380456
2017-03-24,106.74192229898449,104.5880939095715
2017-03-27,106.77301931904694,104.84193341940052
2017-03-28,106.80412539857392,104.95925389264622
2017-03-29,106.83524054020467,105.0246781296906
2017-03-30,106.86636474657928,104.67588932858183
2017-03-31,106.89749802033856,104.04190998308209
2017-04-03,106.9286403641241,104.12812443468007
2017-04-04,106.95979178057826,104.4756851958308
2017-04-05,106.9909522723442,104.41227235152445
2017-04-06,107.06158786321673,103.40300683145705
2017-04-07,107.09277801113606,103.60200366863842
2017-04-10,107.16034660074104,103.75962628647892
2017-04-11,107.22548373531819,102.8581702573666
2017-04-12,107.09044810940452,102.83413914018762
2017-04-13,106.96334768139657,102.53588788576485
2017-04-14,106.9945092090996,102.61043304399432
2017-04-17,107.02567981506012,102.49624793483116
2017-04-18,107.27867338472097,102.15170922117836
2017-04-19,106.79699427976608,101.00793333810408
2017-04-20,106.82810734389496,100.58923778862524
2017-04-21,107.10207218443755,100.37191430211375
2017-04-24,107.41703049653057,100.87040050927403
2017-04-25,107.78775632645267,101.01221335284248
2017-04-26,107.94246364617453,100.98584244466699
2017-04-27,108.28645702702995,99.92605825313818
2017-04-28,108.36194801601373,99.45989215556828
2017-05-02,108.7188029303492,100.49500028621935
2017-05-03,108.40971220492095,99.11164385260108
2017-05-04,108.37830777716269,98.51213525341451
2017-05-05,108.40777089810406,98.68975982802282
2017-05-10,108.57030406386721,98.46657559907946
2017-05-11,108.71637517422349,97.75033160418607
2017-05-12,108.74804740971537,96.87441419243474
2017-05-15,108.77972887224871,96.2134085473483
2017-05-16,108.72016424348261,95.88243574801459
2017-05-17,108.75183758284035,95.15886638303063
2017-05-18,109.42546143073389,95.12397130780602
2017-05-19,109.45734024363296,93.95246854369337
2017-05-22,110.18338056021516,94.36126861949532
2017-05-23,110.21548017695459,93.67815213730992
2017-05-24,110.24758914524408,93.69242904042844
2017-05-25,110.27970746780795,93.738094402814
2017-05-26,110.3118351473714,94.3213930302655
2017-05-29,110.50548897752978,94.53278796822369
2017-05-30,110.5376824338001,94.37454129152816
2017-05-31,110.56988526895867,94.3803420206934
2017-06-01,109.7193986296023,96.62515426607335
2017-06-02,108.8156863607113,97.01175057188179
2017-06-05,107.97270055939529,97.32782764552621
2017-06-06,108.12966247777999,98.66550467847674
2017-06-07,108.5599342603525,98.1495634518846
2017-06-08,108.59156092006562,98.57956628209207
2017-06-09,108.62319679354265,98.4338657910303
2017-06-13,108.80527184748048,98.5627320954462
2017-06-14,109.12546878547502,98.88025308012753
2017-06-15,108.95184112149028,97.94467500190423
2017-06-16,109.06571268085249,97.80067536479751
2017-06-19,109.09748668849929,97.23611651526646
2017-06-20,109.01597135230392,97.13517566866236
2017-06-21,108.17678577401651,97.1956027000127
2017-06-22,108.4177283812259,97.41266551970926
2017-06-23,108.54446447558833,98.22256587655642
2017-06-26,108.72772928840861,97.4242741919672
2017-06-27,106.98953130504673,97.31036540335168
2017-06-28,108.17472317057629,97.18139814292782
2017-06-29,108.20623760711851,97.19951635084553
2017-06-30,107.65000971487424,97.02514477304797
2017-07-03,107.89669161894471,97.02261263359334
2017-07-04,107.80699206577157,96.85584998524789
2017-07-05,106.15261042997471,97.26765496827414
2017-07-06,106.18353576638543,97.54854694840974
2017-07-07,106.88296849697323,98.12904609557405
2017-07-10,107.06931519384248,98.2376031335948
2017-07-11,107.10050759295753,98.23961901162048
2017-07-12,107.13170907932377,98.04656552679903
2017-07-13,104.05954468136848,98.40080406247668
2017-07-14,103.17045838273866,98.80244056026494
2017-07-17,103.20051493170351,99.03256045063243
2017-07-18,103.23058023701343,98.48072051378661
2017-07-19,103.26065430121942,97.985371025365
2017-07-20,103.65366437583863,97.91032749526377
2017-07-21,103.68386169673393,97.96544133397053
2017-07-24,103.71406781498524,97.42349019569056
2017-07-25,103.74428273315552,96.88250282243519
2017-07-26,103.77450645380841,96.22453330817706
2017-07-27,104.44760912224471,97.10068937174714
2017-07-28,104.52038873809572,97.15020084407183
2017-07-31,104.80979469181732,96.87579604567468
2017-08-01,104.71072660281084,97.43172954890292
2017-08-02,104.86757941181743,97.36772771060183
2017-08-03,104.83844657157674,97.30371531584277
2017-08-04,105.14680137116999,97.38686596600692
2017-08-07,105.1774336862091,97.51094359891492
2017-08-08,105.20807492533065,98.03534399352203
2017-08-09,105.23872509113448,97.89350013190179
2017-08-10,105.692765810444,97.51363573352413
2017-08-11,105.89018881278882,97.38870234611402
2017-08-14,105.92103769816588,97.01745811781821
2017-08-15,105.92657002012994,97.19528700142708
2017-08-16,105.95742950440867,96.77405831805453
2017-08-17,105.9882979789508,96.40592444315507
2017-08-18,106.08574305876171,96.6241487210028
2017-08-21,106.23799853017115,96.65110777505261
2017-08-22,105.53215861780524,96.05168995640811
2017-08-23,105.80979101297876,96.06323120393729
2017-08-24,105.84061647614325,95.77394928981956
2017-08-25,105.87145091965984,95.61583793944064
2017-08-28,105.97577398734232,95.8828648686322
2017-08-29,106.00664780616478,95.65879246578825
2017-08-30,105.09456210703361,94.8251015075291
2017-08-31,105.30566068341311,94.47499447497229
2017-09-01,105.33633927878063,94.17047011629629
2017-09-04,106.03631899396754,94.59736659790882
2017-09-05,106.18149309473122,94.51120937651127
2017-09-06,106.1575861271988,94.26235314969803
2017-09-07,106.18851291317453,94.28720243235169
2017-09-08,106.21944870902064,94.15612919749917
2017-09-11,106.25039351736197,94.11884680207295
2017-09-12,105.5975847224709,93.90196331770821
2017-09-13,105.62834836378384,94.39410099900563
2017-09-14,105.33295664904414,95.33396612362716
2017-09-15,105.23596814875457,94.99899301631915
2017-09-18,105.26662644066394,94.55720166449714
2017-09-19,105.40588611195992,94.57603541635042
2017-09-20,105.43659390590373,94.0568475403159
2017-09-21,105.46731064591921,94.45544325087695
2017-09-22,105.4033126597159,95.39123311013533
2017-09-25,105.43401970393838,94.9146351721841
2017-09-26,104.43492926697562,94.64049657780782
2017-09-27,104.46535419300928,93.43976550531656
2017-09-28,104.49578798270694,93.60943108070022
2017-09-29,104.52623063865083,93.77349440567409
2017-10-02,104.556682163424,93.64495485013722
2017-10-03,104.58714255961019,94.33702131052118
2017-10-04,104.61761182979384,95.07268646146112
2017-10-05,104.64808997656026,95.07057651946711
2017-10-06,103.61306814031455,94.71226651390876
2017-10-09,103.64325363434816,93.9003039740162
2017-10-10,103.93059104177385,93.20797107577064
2017-10-11,104.03439977519807,93.62758378016753
2017-10-12,104.06470801536574,93.77844922960142
2017-10-13,104.0950250852034,93.58882223392948
2017-10-16,104.13357103881275,93.36225147627745
2017-10-17,104.02930404225725,93.46122549840752
2017-10-18,104.04435685734907,93.13746641323989
2017-10-19,104.41853837507128,93.39736589257215
2017-10-20,104.57156622930299,93.17507917850108
2017-10-23,104.90895132473939,93.15558456191933
2017-10-24,104.93951434715656,93.28521821862081
2017-10-25,104.97008627346924,93.82416905721016
2017-10-26,105.00066710627138,94.14762581793472
2017-10-27,104.00787261894413,94.10923858569801
2017-10-30,104.46747447349699,94.31196882252823
2017-10-31,104.49790888089392,94.37237590752618
2017-11-01,104.52835215471703,93.71941684921178
2017-11-02,104.81792168797179,93.42035996175717
2017-11-03,105.10559555555479,93.52867820147455
2017-11-07,105.13621586614384,93.83499634523751
2017-11-08,105.50640171505174,94.47497250074727
2017-11-09,105.53713879210812,94.77225585766884
2017-11-10,103.16328920250132,94.06202773361878
2017-11-13,102.99058334529944,93.78802251682566
2017-11-14,103.69828730226865,93.66302820423768
2017-11-15,103.89334093514455,93.3516292280578
2017-11-16,103.92360808077798,93.82360981784585
2017-11-17,103.98608454694363,94.57747090188708
2017-11-20,103.66594391719048,94.5664038831282
2017-11-21,103.69614481547256,94.20095906281753
2017-11-22,103.72635451215288,93.88802571193031
2017-11-23,104.04898373559975,93.64162120673697
2017-11-24,103.80475414971409,93.32116321003
2017-11-27,103.11522321489099,93.12016692274483
2017-11-28,102.38140920890912,92.98393070954243
2017-11-29,102.13859576631148,93.22306022068145
2017-11-30,102.91523006824741,93.67766192088068
2017-12-01,101.46049403814145,93.19125244851196
2017-12-04,101.417944722057,92.73437871825885
2017-12-05,100.86351054751752,92.97493190869702
